 gas_q1 , gas_q2 , EFH_GasWP_aggr. , MFH_GasWP_aggr. , air_q1 , air_q2 , EFH_LuftWP_aggr. ,MFH_LuftWP_aggr.
 1.45 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.45 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.45 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.45 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.45 , 1.34 , 1.44 , 1.43 , 3.51 , 2.49 , 3.35 , 3.29 
 1.45 , 1.34 , 1.44 , 1.43 , 3.51 , 2.49 , 3.35 , 3.29 
 1.45 , 1.34 , 1.44 , 1.43 , 3.51 , 2.49 , 3.35 , 3.29 
 1.45 , 1.34 , 1.44 , 1.43 , 3.51 , 2.49 , 3.35 , 3.29 
 1.45 , 1.34 , 1.44 , 1.43 , 3.51 , 2.49 , 3.35 , 3.29 
 1.45 , 1.34 , 1.44 , 1.43 , 3.51 , 2.49 , 3.35 , 3.29 
 1.45 , 1.34 , 1.44 , 1.43 , 3.62 , 2.57 , 3.46 , 3.40 
 1.45 , 1.34 , 1.44 , 1.43 , 3.62 , 2.57 , 3.46 , 3.40 
 1.45 , 1.34 , 1.44 , 1.43 , 3.62 , 2.57 , 3.46 , 3.40 
 1.45 , 1.34 , 1.44 , 1.43 , 3.62 , 2.57 , 3.46 , 3.40 
 1.45 , 1.34 , 1.44 , 1.43 , 3.62 , 2.57 , 3.46 , 3.40 
 1.45 , 1.34 , 1.44 , 1.43 , 3.62 , 2.57 , 3.46 , 3.40 
 1.45 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.45 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.45 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.45 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.45 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.45 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.45 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.45 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.45 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.45 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.45 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.45 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.39 , 2.41 , 3.24 , 3.19 
 1.46 , 1.34 , 1.44 , 1.43 , 3.39 , 2.41 , 3.24 , 3.19 
 1.46 , 1.34 , 1.44 , 1.43 , 3.39 , 2.41 , 3.24 , 3.19 
 1.46 , 1.34 , 1.44 , 1.43 , 3.39 , 2.41 , 3.24 , 3.19 
 1.46 , 1.34 , 1.44 , 1.43 , 3.39 , 2.41 , 3.24 , 3.19 
 1.46 , 1.34 , 1.44 , 1.43 , 3.39 , 2.41 , 3.24 , 3.19 
 1.46 , 1.34 , 1.44 , 1.43 , 3.53 , 2.51 , 3.38 , 3.32 
 1.46 , 1.34 , 1.44 , 1.43 , 3.53 , 2.51 , 3.38 , 3.32 
 1.46 , 1.34 , 1.44 , 1.43 , 3.53 , 2.51 , 3.38 , 3.32 
 1.46 , 1.34 , 1.44 , 1.43 , 3.53 , 2.51 , 3.38 , 3.32 
 1.46 , 1.34 , 1.44 , 1.43 , 3.53 , 2.51 , 3.38 , 3.32 
 1.46 , 1.34 , 1.44 , 1.43 , 3.53 , 2.51 , 3.38 , 3.32 
 1.46 , 1.34 , 1.44 , 1.43 , 3.48 , 2.47 , 3.33 , 3.27 
 1.46 , 1.34 , 1.44 , 1.43 , 3.48 , 2.47 , 3.33 , 3.27 
 1.46 , 1.34 , 1.44 , 1.43 , 3.48 , 2.47 , 3.33 , 3.27 
 1.46 , 1.34 , 1.44 , 1.43 , 3.48 , 2.47 , 3.33 , 3.27 
 1.46 , 1.34 , 1.44 , 1.43 , 3.48 , 2.47 , 3.33 , 3.27 
 1.46 , 1.34 , 1.44 , 1.43 , 3.48 , 2.47 , 3.33 , 3.27 
 1.46 , 1.34 , 1.44 , 1.43 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.34 , 1.44 , 1.43 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.34 , 1.44 , 1.43 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.34 , 1.44 , 1.43 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.34 , 1.44 , 1.43 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.34 , 1.44 , 1.43 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.34 , 1.44 , 1.43 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.43 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.43 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.43 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.43 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.43 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.43 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.34 , 1.44 , 1.43 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.34 , 1.44 , 1.43 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.34 , 1.44 , 1.43 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.34 , 1.44 , 1.43 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.34 , 1.44 , 1.43 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.46 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.46 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.46 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.46 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.46 , 1.34 , 1.44 , 1.43 , 3.54 , 2.51 , 3.39 , 3.33 
 1.46 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.46 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.46 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.46 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.46 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.46 , 1.34 , 1.44 , 1.43 , 3.57 , 2.53 , 3.42 , 3.36 
 1.46 , 1.34 , 1.44 , 1.43 , 3.47 , 2.46 , 3.32 , 3.26 
 1.46 , 1.34 , 1.44 , 1.43 , 3.47 , 2.46 , 3.32 , 3.26 
 1.46 , 1.34 , 1.44 , 1.43 , 3.47 , 2.46 , 3.32 , 3.26 
 1.46 , 1.34 , 1.44 , 1.43 , 3.47 , 2.46 , 3.32 , 3.26 
 1.46 , 1.34 , 1.44 , 1.43 , 3.47 , 2.46 , 3.32 , 3.26 
 1.46 , 1.34 , 1.44 , 1.43 , 3.47 , 2.46 , 3.32 , 3.26 
 1.46 , 1.34 , 1.44 , 1.43 , 3.31 , 2.36 , 3.16 , 3.11 
 1.46 , 1.34 , 1.44 , 1.43 , 3.31 , 2.36 , 3.16 , 3.11 
 1.46 , 1.34 , 1.44 , 1.43 , 3.31 , 2.36 , 3.16 , 3.11 
 1.46 , 1.34 , 1.44 , 1.43 , 3.31 , 2.36 , 3.16 , 3.11 
 1.46 , 1.34 , 1.44 , 1.43 , 3.31 , 2.36 , 3.16 , 3.11 
 1.46 , 1.34 , 1.44 , 1.43 , 3.31 , 2.36 , 3.16 , 3.11 
 1.46 , 1.34 , 1.44 , 1.43 , 3.24 , 2.31 , 3.10 , 3.05 
 1.46 , 1.34 , 1.44 , 1.43 , 3.24 , 2.31 , 3.10 , 3.05 
 1.46 , 1.34 , 1.44 , 1.43 , 3.24 , 2.31 , 3.10 , 3.05 
 1.46 , 1.34 , 1.44 , 1.43 , 3.24 , 2.31 , 3.10 , 3.05 
 1.46 , 1.34 , 1.44 , 1.43 , 3.24 , 2.31 , 3.10 , 3.05 
 1.46 , 1.34 , 1.44 , 1.43 , 3.24 , 2.31 , 3.10 , 3.05 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.42 , 3.26 , 3.20 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.42 , 3.26 , 3.20 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.42 , 3.26 , 3.20 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.42 , 3.26 , 3.20 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.42 , 3.26 , 3.20 
 1.46 , 1.34 , 1.44 , 1.43 , 3.41 , 2.42 , 3.26 , 3.20 
 1.46 , 1.34 , 1.44 , 1.44 , 3.34 , 2.38 , 3.20 , 3.14 
 1.46 , 1.34 , 1.44 , 1.44 , 3.34 , 2.38 , 3.20 , 3.14 
 1.46 , 1.34 , 1.44 , 1.44 , 3.34 , 2.38 , 3.20 , 3.14 
 1.46 , 1.34 , 1.44 , 1.44 , 3.34 , 2.38 , 3.20 , 3.14 
 1.46 , 1.34 , 1.44 , 1.44 , 3.34 , 2.38 , 3.20 , 3.14 
 1.46 , 1.34 , 1.44 , 1.44 , 3.34 , 2.38 , 3.20 , 3.14 
 1.46 , 1.34 , 1.44 , 1.44 , 3.17 , 2.27 , 3.03 , 2.98 
 1.46 , 1.34 , 1.44 , 1.44 , 3.17 , 2.27 , 3.03 , 2.98 
 1.46 , 1.34 , 1.44 , 1.44 , 3.17 , 2.27 , 3.03 , 2.98 
 1.46 , 1.34 , 1.44 , 1.44 , 3.17 , 2.27 , 3.03 , 2.98 
 1.46 , 1.34 , 1.44 , 1.44 , 3.17 , 2.27 , 3.03 , 2.98 
 1.46 , 1.34 , 1.44 , 1.44 , 3.17 , 2.27 , 3.03 , 2.98 
 1.46 , 1.34 , 1.44 , 1.44 , 3.14 , 2.25 , 3.01 , 2.96 
 1.46 , 1.34 , 1.44 , 1.44 , 3.14 , 2.25 , 3.01 , 2.96 
 1.46 , 1.34 , 1.44 , 1.44 , 3.14 , 2.25 , 3.01 , 2.96 
 1.46 , 1.34 , 1.44 , 1.44 , 3.14 , 2.25 , 3.01 , 2.96 
 1.46 , 1.34 , 1.44 , 1.44 , 3.14 , 2.25 , 3.01 , 2.96 
 1.46 , 1.34 , 1.44 , 1.44 , 3.14 , 2.25 , 3.01 , 2.96 
 1.46 , 1.34 , 1.44 , 1.44 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.44 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.44 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.44 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.44 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.44 , 3.35 , 2.39 , 3.21 , 3.15 
 1.46 , 1.34 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.10 
 1.46 , 1.34 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.10 
 1.46 , 1.34 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.10 
 1.46 , 1.34 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.10 
 1.46 , 1.34 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.10 
 1.46 , 1.34 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.10 
 1.46 , 1.35 , 1.44 , 1.44 , 3.13 , 2.25 , 3.00 , 2.95 
 1.46 , 1.35 , 1.44 , 1.44 , 3.13 , 2.25 , 3.00 , 2.95 
 1.46 , 1.35 , 1.44 , 1.44 , 3.13 , 2.25 , 3.00 , 2.95 
 1.46 , 1.35 , 1.44 , 1.44 , 3.13 , 2.25 , 3.00 , 2.95 
 1.46 , 1.35 , 1.44 , 1.44 , 3.13 , 2.25 , 3.00 , 2.95 
 1.46 , 1.35 , 1.44 , 1.44 , 3.13 , 2.25 , 3.00 , 2.95 
 1.46 , 1.35 , 1.44 , 1.44 , 3.11 , 2.23 , 2.97 , 2.92 
 1.46 , 1.35 , 1.44 , 1.44 , 3.11 , 2.23 , 2.97 , 2.92 
 1.46 , 1.35 , 1.44 , 1.44 , 3.11 , 2.23 , 2.97 , 2.92 
 1.46 , 1.35 , 1.44 , 1.44 , 3.11 , 2.23 , 2.97 , 2.92 
 1.46 , 1.35 , 1.44 , 1.44 , 3.11 , 2.23 , 2.97 , 2.92 
 1.46 , 1.35 , 1.44 , 1.44 , 3.11 , 2.23 , 2.97 , 2.92 
 1.46 , 1.35 , 1.44 , 1.44 , 3.51 , 2.49 , 3.35 , 3.29 
 1.46 , 1.35 , 1.44 , 1.44 , 3.51 , 2.49 , 3.35 , 3.29 
 1.46 , 1.35 , 1.44 , 1.44 , 3.51 , 2.49 , 3.35 , 3.29 
 1.46 , 1.35 , 1.44 , 1.44 , 3.51 , 2.49 , 3.35 , 3.29 
 1.46 , 1.35 , 1.44 , 1.44 , 3.51 , 2.49 , 3.35 , 3.29 
 1.46 , 1.35 , 1.44 , 1.44 , 3.51 , 2.49 , 3.35 , 3.29 
 1.46 , 1.35 , 1.44 , 1.44 , 3.47 , 2.47 , 3.32 , 3.26 
 1.46 , 1.35 , 1.44 , 1.44 , 3.47 , 2.47 , 3.32 , 3.26 
 1.46 , 1.35 , 1.44 , 1.44 , 3.47 , 2.47 , 3.32 , 3.26 
 1.46 , 1.35 , 1.44 , 1.44 , 3.47 , 2.47 , 3.32 , 3.26 
 1.46 , 1.35 , 1.44 , 1.44 , 3.47 , 2.47 , 3.32 , 3.26 
 1.46 , 1.35 , 1.44 , 1.44 , 3.47 , 2.47 , 3.32 , 3.26 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.29 , 2.35 , 3.15 , 3.09 
 1.46 , 1.35 , 1.44 , 1.44 , 3.63 , 2.57 , 3.47 , 3.41 
 1.46 , 1.35 , 1.44 , 1.44 , 3.63 , 2.57 , 3.47 , 3.41 
 1.46 , 1.35 , 1.44 , 1.44 , 3.63 , 2.57 , 3.47 , 3.41 
 1.46 , 1.35 , 1.44 , 1.44 , 3.63 , 2.57 , 3.47 , 3.41 
 1.46 , 1.35 , 1.44 , 1.44 , 3.63 , 2.57 , 3.47 , 3.41 
 1.46 , 1.35 , 1.44 , 1.44 , 3.63 , 2.57 , 3.47 , 3.41 
 1.46 , 1.35 , 1.44 , 1.44 , 3.52 , 2.50 , 3.37 , 3.31 
 1.46 , 1.35 , 1.44 , 1.44 , 3.52 , 2.50 , 3.37 , 3.31 
 1.46 , 1.35 , 1.44 , 1.44 , 3.52 , 2.50 , 3.37 , 3.31 
 1.46 , 1.35 , 1.44 , 1.44 , 3.52 , 2.50 , 3.37 , 3.31 
 1.46 , 1.35 , 1.44 , 1.44 , 3.52 , 2.50 , 3.37 , 3.31 
 1.46 , 1.35 , 1.44 , 1.44 , 3.52 , 2.50 , 3.37 , 3.31 
 1.46 , 1.35 , 1.44 , 1.44 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.35 , 1.44 , 1.44 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.35 , 1.44 , 1.44 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.35 , 1.44 , 1.44 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.35 , 1.44 , 1.44 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.35 , 1.44 , 1.44 , 3.37 , 2.40 , 3.23 , 3.17 
 1.46 , 1.35 , 1.44 , 1.44 , 3.32 , 2.37 , 3.18 , 3.13 
 1.46 , 1.35 , 1.44 , 1.44 , 3.32 , 2.37 , 3.18 , 3.13 
 1.46 , 1.35 , 1.44 , 1.44 , 3.32 , 2.37 , 3.18 , 3.13 
 1.46 , 1.35 , 1.44 , 1.44 , 3.32 , 2.37 , 3.18 , 3.13 
 1.46 , 1.35 , 1.44 , 1.44 , 3.32 , 2.37 , 3.18 , 3.13 
 1.46 , 1.35 , 1.44 , 1.44 , 3.32 , 2.37 , 3.18 , 3.13 
 1.46 , 1.35 , 1.44 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.44 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.44 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.44 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.44 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.44 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.44 , 1.44 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.35 , 1.44 , 1.44 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.35 , 1.44 , 1.44 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.35 , 1.44 , 1.44 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.35 , 1.44 , 1.44 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.35 , 1.44 , 1.44 , 3.56 , 2.53 , 3.41 , 3.35 
 1.46 , 1.35 , 1.44 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.44 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.44 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.44 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.44 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.44 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.41 , 2.43 , 3.26 , 3.21 
 1.46 , 1.35 , 1.45 , 1.44 , 3.71 , 2.63 , 3.55 , 3.49 
 1.46 , 1.35 , 1.45 , 1.44 , 3.71 , 2.63 , 3.55 , 3.49 
 1.46 , 1.35 , 1.45 , 1.44 , 3.71 , 2.63 , 3.55 , 3.49 
 1.46 , 1.35 , 1.45 , 1.44 , 3.71 , 2.63 , 3.55 , 3.49 
 1.46 , 1.35 , 1.45 , 1.44 , 3.71 , 2.63 , 3.55 , 3.49 
 1.46 , 1.35 , 1.45 , 1.44 , 3.71 , 2.63 , 3.55 , 3.49 
 1.46 , 1.35 , 1.45 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.45 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.45 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.45 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.45 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.45 , 1.44 , 3.61 , 2.56 , 3.45 , 3.39 
 1.46 , 1.35 , 1.45 , 1.44 , 3.39 , 2.41 , 3.24 , 3.18 
 1.46 , 1.35 , 1.45 , 1.44 , 3.39 , 2.41 , 3.24 , 3.18 
 1.46 , 1.35 , 1.45 , 1.44 , 3.39 , 2.41 , 3.24 , 3.18 
 1.46 , 1.35 , 1.45 , 1.44 , 3.39 , 2.41 , 3.24 , 3.18 
 1.46 , 1.35 , 1.45 , 1.44 , 3.39 , 2.41 , 3.24 , 3.18 
 1.46 , 1.35 , 1.45 , 1.44 , 3.39 , 2.41 , 3.24 , 3.18 
 1.46 , 1.35 , 1.45 , 1.44 , 3.35 , 2.38 , 3.20 , 3.15 
 1.46 , 1.35 , 1.45 , 1.44 , 3.35 , 2.38 , 3.20 , 3.15 
 1.46 , 1.35 , 1.45 , 1.44 , 3.35 , 2.38 , 3.20 , 3.15 
 1.46 , 1.35 , 1.45 , 1.44 , 3.35 , 2.38 , 3.20 , 3.15 
 1.46 , 1.35 , 1.45 , 1.44 , 3.35 , 2.38 , 3.20 , 3.15 
 1.46 , 1.35 , 1.45 , 1.44 , 3.35 , 2.38 , 3.20 , 3.15 
 1.46 , 1.35 , 1.45 , 1.44 , 3.79 , 2.68 , 3.62 , 3.56 
 1.46 , 1.35 , 1.45 , 1.44 , 3.79 , 2.68 , 3.62 , 3.56 
 1.46 , 1.35 , 1.45 , 1.44 , 3.79 , 2.68 , 3.62 , 3.56 
 1.46 , 1.35 , 1.45 , 1.44 , 3.79 , 2.68 , 3.62 , 3.56 
 1.46 , 1.35 , 1.45 , 1.44 , 3.79 , 2.68 , 3.62 , 3.56 
 1.46 , 1.35 , 1.45 , 1.44 , 3.79 , 2.68 , 3.62 , 3.56 
 1.46 , 1.35 , 1.45 , 1.44 , 3.70 , 2.62 , 3.54 , 3.47 
 1.46 , 1.35 , 1.45 , 1.44 , 3.70 , 2.62 , 3.54 , 3.47 
 1.46 , 1.35 , 1.45 , 1.44 , 3.70 , 2.62 , 3.54 , 3.47 
 1.46 , 1.35 , 1.45 , 1.44 , 3.70 , 2.62 , 3.54 , 3.47 
 1.46 , 1.35 , 1.45 , 1.44 , 3.70 , 2.62 , 3.54 , 3.47 
 1.46 , 1.35 , 1.45 , 1.44 , 3.70 , 2.62 , 3.54 , 3.47 
 1.46 , 1.35 , 1.45 , 1.44 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.42 , 2.43 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.43 , 2.44 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.43 , 2.44 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.43 , 2.44 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.43 , 2.44 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.43 , 2.44 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.43 , 2.44 , 3.28 , 3.22 
 1.46 , 1.35 , 1.45 , 1.44 , 3.82 , 2.70 , 3.65 , 3.59 
 1.46 , 1.35 , 1.45 , 1.44 , 3.82 , 2.70 , 3.65 , 3.59 
 1.46 , 1.35 , 1.45 , 1.44 , 3.82 , 2.70 , 3.65 , 3.59 
 1.46 , 1.35 , 1.45 , 1.44 , 3.82 , 2.70 , 3.65 , 3.59 
 1.46 , 1.35 , 1.45 , 1.44 , 3.82 , 2.70 , 3.65 , 3.59 
 1.46 , 1.35 , 1.45 , 1.44 , 3.82 , 2.70 , 3.65 , 3.59 
 1.46 , 1.35 , 1.45 , 1.44 , 3.69 , 2.61 , 3.53 , 3.46 
 1.46 , 1.35 , 1.45 , 1.44 , 3.69 , 2.61 , 3.53 , 3.46 
 1.46 , 1.35 , 1.45 , 1.44 , 3.69 , 2.61 , 3.53 , 3.46 
 1.46 , 1.35 , 1.45 , 1.44 , 3.69 , 2.61 , 3.53 , 3.46 
 1.46 , 1.35 , 1.45 , 1.44 , 3.69 , 2.61 , 3.53 , 3.46 
 1.46 , 1.35 , 1.45 , 1.44 , 3.69 , 2.61 , 3.53 , 3.46 
 1.46 , 1.35 , 1.45 , 1.44 , 3.45 , 2.45 , 3.30 , 3.24 
 1.46 , 1.35 , 1.45 , 1.44 , 3.45 , 2.45 , 3.30 , 3.24 
 1.46 , 1.35 , 1.45 , 1.44 , 3.45 , 2.45 , 3.30 , 3.24 
